timestamp,acc_x,acc_y,acc_z,ecg_1,ecg_2
14208.0,-2367.0,-212.0,876.0,148229.0,148229.0
14209.0,-2374.0,-200.0,888.0,148525.0,148525.0
14210.0,-2362.0,-202.0,876.0,148471.0,148471.0
14211.0,-2359.0,-206.0,870.0,148148.0,148148.0
14212.0,-2375.0,-204.0,872.0,147900.0,147900.0
14213.0,-2374.0,-214.0,870.0,147732.0,147732.0
14214.0,-2364.0,-206.0,872.0,147599.0,147599.0
14215.0,-2362.0,-196.0,866.0,147238.0,147238.0
14216.0,-2365.0,-208.0,872.0,146581.0,146581.0
14217.0,-2364.0,-200.0,868.0,145957.0,145957.0
14218.0,-2364.0,-202.0,868.0,145724.0,145724.0
14219.0,-2378.0,-214.0,870.0,145671.0,145671.0
14220.0,-2383.0,-208.0,874.0,145424.0,145424.0
14221.0,-2380.0,-208.0,894.0,144889.0,144889.0
14222.0,-2370.0,-202.0,880.0,144516.0,144516.0
14223.0,-2377.0,-208.0,882.0,144599.0,144599.0
14224.0,-2379.0,-208.0,892.0,144688.0,144688.0
14225.0,-2366.0,-210.0,884.0,144554.0,144554.0
14226.0,-2371.0,-206.0,886.0,144221.0,144221.0
14227.0,-2367.0,-212.0,884.0,144020.0,144020.0
14228.0,-2367.0,-204.0,884.0,144023.0,144023.0
14229.0,-2371.0,-206.0,876.0,144196.0,144196.0
14230.0,-2367.0,-200.0,886.0,144063.0,144063.0
14231.0,-2378.0,-210.0,884.0,143779.0,143779.0
14232.0,-2378.0,-200.0,892.0,143621.0,143621.0
14233.0,-2371.0,-219.0,864.0,143696.0,143696.0
14234.0,-2365.0,-206.0,870.0,143936.0,143936.0
14235.0,-2356.0,-208.0,868.0,143969.0,143969.0
14236.0,-2370.0,-214.0,880.0,143670.0,143670.0
14237.0,-2376.0,-206.0,880.0,143459.0,143459.0
14238.0,-2367.0,-206.0,862.0,143522.0,143522.0
14239.0,-2372.0,-210.0,866.0,143752.0,143752.0
14240.0,-2376.0,-212.0,866.0,143764.0,143764.0
14241.0,-2376.0,-200.0,868.0,143484.0,143484.0
14242.0,-2378.0,-210.0,854.0,143280.0,143280.0
14243.0,-2381.0,-212.0,886.0,143389.0,143389.0
14244.0,-2365.0,-208.0,878.0,143652.0,143652.0
14245.0,-2368.0,-210.0,880.0,143608.0,143608.0
14246.0,-2361.0,-210.0,884.0,143373.0,143373.0
14247.0,-2362.0,-206.0,892.0,143165.0,143165.0
14248.0,-2373.0,-208.0,892.0,143225.0,143225.0
14249.0,-2378.0,-196.0,878.0,143444.0,143444.0
14250.0,-2378.0,-206.0,872.0,143547.0,143547.0
14251.0,-2390.0,-212.0,856.0,143428.0,143428.0
14252.0,-2383.0,-206.0,864.0,143219.0,143219.0
14253.0,-2379.0,-209.0,874.0,143295.0,143295.0
14254.0,-2371.0,-202.0,860.0,143589.0,143589.0
14255.0,-2363.0,-216.0,866.0,143618.0,143618.0
14256.0,-2378.0,-215.0,864.0,143445.0,143445.0
14257.0,-2359.0,-200.0,854.0,143231.0,143231.0
14258.0,-2366.0,-200.0,874.0,143373.0,143373.0
14259.0,-2368.0,-213.0,878.0,143653.0,143653.0
14260.0,-2366.0,-206.0,868.0,143627.0,143627.0
14261.0,-2362.0,-210.0,880.0,143344.0,143344.0
14262.0,-2365.0,-214.0,878.0,143111.0,143111.0
14263.0,-2374.0,-198.0,878.0,143144.0,143144.0
14264.0,-2366.0,-206.0,872.0,143356.0,143356.0
14265.0,-2378.0,-212.0,874.0,143486.0,143486.0
14266.0,-2365.0,-208.0,878.0,143246.0,143246.0
14267.0,-2380.0,-202.0,872.0,143103.0,143103.0
14268.0,-2374.0,-200.0,886.0,143176.0,143176.0
14269.0,-2362.0,-202.0,878.0,143337.0,143337.0
14270.0,-2369.0,-204.0,876.0,143264.0,143264.0
14271.0,-2367.0,-208.0,868.0,142957.0,142957.0
14272.0,-2374.0,-218.0,870.0,142737.0,142737.0
14273.0,-2379.0,-204.0,868.0,142831.0,142831.0
14274.0,-2382.0,-196.0,870.0,143123.0,143123.0
14275.0,-2380.0,-190.0,870.0,143223.0,143223.0
14276.0,-2383.0,-206.0,884.0,143081.0,143081.0
14277.0,-2378.0,-214.0,886.0,142907.0,142907.0
14278.0,-2375.0,-208.0,868.0,142848.0,142848.0
14279.0,-2378.0,-208.0,888.0,143074.0,143074.0
14280.0,-2382.0,-200.0,882.0,143239.0,143239.0
14281.0,-2373.0,-202.0,878.0,143158.0,143158.0
14282.0,-2381.0,-204.0,882.0,142996.0,142996.0
14283.0,-2378.0,-212.0,886.0,143064.0,143064.0
14284.0,-2371.0,-198.0,880.0,143272.0,143272.0
14285.0,-2371.0,-208.0,882.0,143304.0,143304.0
14286.0,-2379.0,-206.0,876.0,143029.0,143029.0
14287.0,-2376.0,-212.0,874.0,142859.0,142859.0
14288.0,-2379.0,-204.0,888.0,142939.0,142939.0
14289.0,-2378.0,-206.0,876.0,143179.0,143179.0
14290.0,-2371.0,-208.0,868.0,143244.0,143244.0
14291.0,-2376.0,-208.0,874.0,143026.0,143026.0
14292.0,-2376.0,-204.0,868.0,142842.0,142842.0
14293.0,-2371.0,-202.0,862.0,142858.0,142858.0
14294.0,-2369.0,-218.0,866.0,143020.0,143020.0
14295.0,-2374.0,-216.0,864.0,143068.0,143068.0
14296.0,-2371.0,-215.0,870.0,142901.0,142901.0
14297.0,-2378.0,-208.0,872.0,142838.0,142838.0
14298.0,-2369.0,-206.0,872.0,142983.0,142983.0
14299.0,-2367.0,-210.0,886.0,143139.0,143139.0
14300.0,-2373.0,-204.0,868.0,143178.0,143178.0
14301.0,-2376.0,-198.0,876.0,142964.0,142964.0
14302.0,-2379.0,-210.0,862.0,142801.0,142801.0
14303.0,-2364.0,-202.0,866.0,142880.0,142880.0
14304.0,-2364.0,-202.0,862.0,143090.0,143090.0
14305.0,-2372.0,-210.0,858.0,143173.0,143173.0
14306.0,-2361.0,-202.0,870.0,142958.0,142958.0
14307.0,-2380.0,-204.0,872.0,142723.0,142723.0
14308.0,-2373.0,-212.0,874.0,142759.0,142759.0
14309.0,-2367.0,-202.0,870.0,143049.0,143049.0
14310.0,-2378.0,-219.0,862.0,143220.0,143220.0
14311.0,-2381.0,-216.0,858.0,142998.0,142998.0
14312.0,-2376.0,-208.0,858.0,142827.0,142827.0
14313.0,-2372.0,-220.0,868.0,142860.0,142860.0
14314.0,-2388.0,-204.0,866.0,142969.0,142969.0
14315.0,-2372.0,-208.0,876.0,143068.0,143068.0
14316.0,-2369.0,-214.0,852.0,142955.0,142955.0
14317.0,-2371.0,-204.0,872.0,142710.0,142710.0
14318.0,-2380.0,-214.0,864.0,142889.0,142889.0
14319.0,-2379.0,-210.0,870.0,143183.0,143183.0
14320.0,-2377.0,-212.0,866.0,143216.0,143216.0
14321.0,-2383.0,-206.0,874.0,142949.0,142949.0
14322.0,-2378.0,-216.0,870.0,142792.0,142792.0
14323.0,-2387.0,-196.0,872.0,142866.0,142866.0
14324.0,-2372.0,-204.0,876.0,143076.0,143076.0
14325.0,-2373.0,-215.0,874.0,143071.0,143071.0
14326.0,-2370.0,-200.0,884.0,142821.0,142821.0
14327.0,-2378.0,-208.0,884.0,142636.0,142636.0
14328.0,-2376.0,-202.0,870.0,142704.0,142704.0
14329.0,-2372.0,-204.0,880.0,143007.0,143007.0
14330.0,-2385.0,-220.0,876.0,143003.0,143003.0
14331.0,-2375.0,-208.0,874.0,142924.0,142924.0
14332.0,-2373.0,-223.0,858.0,142789.0,142789.0
14333.0,-2362.0,-210.0,872.0,142769.0,142769.0
14334.0,-2369.0,-210.0,874.0,142886.0,142886.0
14335.0,-2367.0,-216.0,864.0,142859.0,142859.0
14336.0,-2374.0,-216.0,872.0,142734.0,142734.0
14337.0,-2378.0,-204.0,862.0,142578.0,142578.0
14338.0,-2399.0,-210.0,868.0,142819.0,142819.0
14339.0,-2384.0,-214.0,846.0,143094.0,143094.0
14340.0,-2388.0,-202.0,864.0,143063.0,143063.0
14341.0,-2367.0,-208.0,868.0,142954.0,142954.0
14342.0,-2371.0,-206.0,874.0,142733.0,142733.0
14343.0,-2355.0,-206.0,876.0,142776.0,142776.0
14344.0,-2357.0,-206.0,868.0,143103.0,143103.0
14345.0,-2365.0,-202.0,888.0,143265.0,143265.0
14346.0,-2359.0,-204.0,884.0,143161.0,143161.0
14347.0,-2367.0,-216.0,876.0,142859.0,142859.0
14348.0,-2367.0,-210.0,874.0,142873.0,142873.0
14349.0,-2371.0,-198.0,876.0,143370.0,143370.0
14350.0,-2376.0,-202.0,868.0,143555.0,143555.0
14351.0,-2372.0,-212.0,874.0,143368.0,143368.0
14352.0,-2383.0,-206.0,872.0,143133.0,143133.0
14353.0,-2376.0,-208.0,872.0,143145.0,143145.0
14354.0,-2386.0,-210.0,870.0,143213.0,143213.0
14355.0,-2367.0,-202.0,874.0,143045.0,143045.0
14356.0,-2369.0,-194.0,878.0,142789.0,142789.0
14357.0,-2371.0,-202.0,872.0,142784.0,142784.0
14358.0,-2366.0,-204.0,880.0,142941.0,142941.0
14359.0,-2372.0,-210.0,882.0,143118.0,143118.0
14360.0,-2368.0,-200.0,884.0,143221.0,143221.0
14361.0,-2371.0,-204.0,876.0,143098.0,143098.0
14362.0,-2364.0,-196.0,874.0,142853.0,142853.0
14363.0,-2373.0,-210.0,890.0,142727.0,142727.0
14364.0,-2378.0,-214.0,876.0,142822.0,142822.0
14365.0,-2369.0,-215.0,870.0,142809.0,142809.0
14366.0,-2395.0,-206.0,878.0,142674.0,142674.0
14367.0,-2374.0,-204.0,870.0,142644.0,142644.0
14368.0,-2372.0,-216.0,882.0,142867.0,142867.0
14369.0,-2378.0,-208.0,882.0,143092.0,143092.0
14370.0,-2385.0,-218.0,872.0,143178.0,143178.0
14371.0,-2368.0,-218.0,874.0,142948.0,142948.0
14372.0,-2376.0,-216.0,874.0,142741.0,142741.0
14373.0,-2380.0,-210.0,870.0,142816.0,142816.0
14374.0,-2373.0,-204.0,876.0,142996.0,142996.0
14375.0,-2382.0,-212.0,876.0,143062.0,143062.0
14376.0,-2373.0,-220.0,876.0,142834.0,142834.0
14377.0,-2387.0,-212.0,878.0,142519.0,142519.0
14378.0,-2369.0,-204.0,890.0,142260.0,142260.0
14379.0,-2364.0,-196.0,884.0,142599.0,142599.0
14380.0,-2362.0,-204.0,880.0,143572.0,143572.0
14381.0,-2373.0,-210.0,872.0,144066.0,144066.0
14382.0,-2364.0,-196.0,888.0,144189.0,144189.0
14383.0,-2372.0,-216.0,890.0,145159.0,145159.0
14384.0,-2367.0,-210.0,888.0,148178.0,148178.0
14385.0,-2370.0,-208.0,892.0,151499.0,151499.0
14386.0,-2376.0,-204.0,882.0,153083.0,153083.0
14387.0,-2365.0,-192.0,882.0,154095.0,154095.0
14388.0,-2359.0,-189.0,876.0,151507.0,151507.0
14389.0,-2361.0,-190.0,878.0,148028.0,148028.0
14390.0,-2374.0,-196.0,880.0,145984.0,145984.0
14391.0,-2364.0,-204.0,870.0,144282.0,144282.0
14392.0,-2361.0,-200.0,868.0,143039.0,143039.0
14393.0,-2369.0,-202.0,882.0,142373.0,142373.0
14394.0,-2378.0,-212.0,880.0,142224.0,142224.0
14395.0,-2373.0,-204.0,874.0,141876.0,141876.0
14396.0,-2378.0,-204.0,884.0,141613.0,141613.0
14397.0,-2381.0,-198.0,876.0,141766.0,141766.0
14398.0,-2378.0,-200.0,884.0,142431.0,142431.0
14399.0,-2402.0,-216.0,874.0,143254.0,143254.0
14400.0,-2383.0,-206.0,856.0,143716.0,143716.0
14401.0,-2378.0,-198.0,880.0,143622.0,143622.0
14402.0,-2362.0,-216.0,872.0,143435.0,143435.0
14403.0,-2373.0,-210.0,856.0,143548.0,143548.0
14404.0,-2376.0,-212.0,876.0,143843.0,143843.0
14405.0,-2363.0,-206.0,866.0,143947.0,143947.0
14406.0,-2369.0,-210.0,886.0,143818.0,143818.0
14407.0,-2372.0,-198.0,890.0,143694.0,143694.0
14408.0,-2378.0,-202.0,882.0,143829.0,143829.0
14409.0,-2383.0,-208.0,874.0,144181.0,144181.0
14410.0,-2378.0,-204.0,866.0,144341.0,144341.0
14411.0,-2370.0,-210.0,876.0,144164.0,144164.0
14412.0,-2359.0,-212.0,882.0,143976.0,143976.0
14413.0,-2352.0,-217.0,882.0,144207.0,144207.0
14414.0,-2360.0,-217.0,888.0,144509.0,144509.0
14415.0,-2359.0,-204.0,884.0,144529.0,144529.0
14416.0,-2366.0,-210.0,886.0,144276.0,144276.0
14417.0,-2356.0,-202.0,880.0,144096.0,144096.0
14418.0,-2376.0,-208.0,880.0,144241.0,144241.0
14419.0,-2380.0,-212.0,878.0,144560.0,144560.0
14420.0,-2373.0,-208.0,872.0,144688.0,144688.0
14421.0,-2388.0,-208.0,870.0,144504.0,144504.0
14422.0,-2380.0,-208.0,854.0,144363.0,144363.0
14423.0,-2382.0,-202.0,846.0,144516.0,144516.0
14424.0,-2372.0,-202.0,864.0,144866.0,144866.0
14425.0,-2384.0,-212.0,856.0,144973.0,144973.0
14426.0,-2367.0,-208.0,860.0,144811.0,144811.0
14427.0,-2376.0,-210.0,874.0,144646.0,144646.0
14428.0,-2376.0,-208.0,880.0,144770.0,144770.0
14429.0,-2380.0,-194.0,854.0,145016.0,145016.0
14430.0,-2383.0,-208.0,874.0,145049.0,145049.0
14431.0,-2372.0,-206.0,886.0,144974.0,144974.0
14432.0,-2374.0,-210.0,880.0,144939.0,144939.0
14433.0,-2367.0,-210.0,888.0,145103.0,145103.0
14434.0,-2380.0,-208.0,880.0,145472.0,145472.0
14435.0,-2381.0,-212.0,884.0,145643.0,145643.0
14436.0,-2376.0,-210.0,892.0,145623.0,145623.0
14437.0,-2362.0,-204.0,868.0,145570.0,145570.0
14438.0,-2377.0,-200.0,876.0,145693.0,145693.0
14439.0,-2378.0,-204.0,888.0,146204.0,146204.0
14440.0,-2370.0,-198.0,868.0,146564.0,146564.0
14441.0,-2367.0,-208.0,876.0,146718.0,146718.0
14442.0,-2365.0,-206.0,882.0,146870.0,146870.0
14443.0,-2359.0,-200.0,878.0,147180.0,147180.0
14444.0,-2359.0,-206.0,876.0,147559.0,147559.0
14445.0,-2372.0,-202.0,874.0,147887.0,147887.0
14446.0,-2367.0,-196.0,886.0,148000.0,148000.0
14447.0,-2369.0,-206.0,870.0,147936.0,147936.0
14448.0,-2365.0,-196.0,890.0,148085.0,148085.0
14449.0,-2357.0,-206.0,888.0,148395.0,148395.0
14450.0,-2371.0,-202.0,876.0,148426.0,148426.0
14451.0,-2358.0,-206.0,874.0,148064.0,148064.0
14452.0,-2364.0,-210.0,882.0,147687.0,147687.0
14453.0,-2365.0,-198.0,882.0,147609.0,147609.0
14454.0,-2359.0,-204.0,886.0,147425.0,147425.0
14455.0,-2368.0,-206.0,872.0,146984.0,146984.0
14456.0,-2366.0,-206.0,878.0,146419.0,146419.0
14457.0,-2366.0,-202.0,874.0,145868.0,145868.0
14458.0,-2370.0,-198.0,884.0,145592.0,145592.0
14459.0,-2389.0,-212.0,888.0,145519.0,145519.0
14460.0,-2392.0,-208.0,870.0,145275.0,145275.0
14461.0,-2376.0,-204.0,888.0,144858.0,144858.0
14462.0,-2382.0,-212.0,886.0,144474.0,144474.0
14463.0,-2372.0,-216.0,876.0,144394.0,144394.0
14464.0,-2373.0,-210.0,888.0,144576.0,144576.0
14465.0,-2369.0,-220.0,876.0,144501.0,144501.0
14466.0,-2374.0,-214.0,880.0,144191.0,144191.0
14467.0,-2369.0,-204.0,892.0,143962.0,143962.0
14468.0,-2365.0,-198.0,884.0,143924.0,143924.0
14469.0,-2369.0,-200.0,888.0,144046.0,144046.0
14470.0,-2372.0,-194.0,884.0,144055.0,144055.0
14471.0,-2369.0,-210.0,880.0,143945.0,143945.0
14472.0,-2355.0,-214.0,882.0,143695.0,143695.0
14473.0,-2357.0,-198.0,899.0,143754.0,143754.0
14474.0,-2367.0,-210.0,898.0,143956.0,143956.0
14475.0,-2361.0,-206.0,884.0,143984.0,143984.0
14476.0,-2366.0,-202.0,880.0,143711.0,143711.0
14477.0,-2374.0,-210.0,894.0,143457.0,143457.0
14478.0,-2369.0,-202.0,882.0,143565.0,143565.0
14479.0,-2378.0,-202.0,878.0,143758.0,143758.0
14480.0,-2382.0,-212.0,888.0,143743.0,143743.0
14481.0,-2374.0,-204.0,888.0,143488.0,143488.0
14482.0,-2381.0,-206.0,878.0,143174.0,143174.0
14483.0,-2373.0,-200.0,890.0,143261.0,143261.0
14484.0,-2360.0,-196.0,894.0,143439.0,143439.0
14485.0,-2361.0,-204.0,884.0,143470.0,143470.0
14486.0,-2372.0,-216.0,892.0,143219.0,143219.0
14487.0,-2376.0,-206.0,892.0,143098.0,143098.0
14488.0,-2379.0,-202.0,888.0,143227.0,143227.0
14489.0,-2387.0,-196.0,882.0,143478.0,143478.0
14490.0,-2395.0,-210.0,882.0,143581.0,143581.0
14491.0,-2387.0,-212.0,868.0,143388.0,143388.0
14492.0,-2389.0,-202.0,878.0,143209.0,143209.0
14493.0,-2378.0,-212.0,858.0,143308.0,143308.0
14494.0,-2366.0,-198.0,864.0,143545.0,143545.0
14495.0,-2359.0,-192.0,878.0,143589.0,143589.0
14496.0,-2357.0,-200.0,878.0,143374.0,143374.0
14497.0,-2357.0,-202.0,866.0,143150.0,143150.0
14498.0,-2363.0,-198.0,884.0,143251.0,143251.0
14499.0,-2359.0,-206.0,876.0,143526.0,143526.0
14500.0,-2369.0,-208.0,890.0,143603.0,143603.0
14501.0,-2376.0,-210.0,888.0,143461.0,143461.0
14502.0,-2372.0,-204.0,884.0,143161.0,143161.0
14503.0,-2374.0,-208.0,874.0,143149.0,143149.0
14504.0,-2379.0,-206.0,878.0,143398.0,143398.0
14505.0,-2380.0,-200.0,870.0,143476.0,143476.0
14506.0,-2380.0,-210.0,886.0,143199.0,143199.0
14507.0,-2372.0,-208.0,870.0,142963.0,142963.0
14508.0,-2383.0,-208.0,868.0,143013.0,143013.0
14509.0,-2373.0,-204.0,878.0,143162.0,143162.0
14510.0,-2368.0,-204.0,882.0,143246.0,143246.0
14511.0,-2378.0,-210.0,884.0,143018.0,143018.0
14512.0,-2376.0,-204.0,886.0,142819.0,142819.0
14513.0,-2380.0,-208.0,884.0,142834.0,142834.0
14514.0,-2374.0,-210.0,882.0,142974.0,142974.0
14515.0,-2361.0,-220.0,890.0,143118.0,143118.0
14516.0,-2387.0,-210.0,890.0,142926.0,142926.0
14517.0,-2385.0,-204.0,870.0,142646.0,142646.0
14518.0,-2378.0,-208.0,874.0,142653.0,142653.0
14519.0,-2378.0,-208.0,868.0,142798.0,142798.0
14520.0,-2383.0,-206.0,888.0,142924.0,142924.0
14521.0,-2383.0,-220.0,878.0,142809.0,142809.0
14522.0,-2372.0,-208.0,880.0,142596.0,142596.0
14523.0,-2370.0,-217.0,858.0,142752.0,142752.0
14524.0,-2380.0,-214.0,872.0,143015.0,143015.0
14525.0,-2368.0,-200.0,884.0,143023.0,143023.0
14526.0,-2364.0,-210.0,860.0,142874.0,142874.0
14527.0,-2372.0,-194.0,868.0,142705.0,142705.0
14528.0,-2365.0,-210.0,872.0,142699.0,142699.0
14529.0,-2364.0,-204.0,864.0,142961.0,142961.0
14530.0,-2372.0,-214.0,852.0,143059.0,143059.0
14531.0,-2378.0,-204.0,856.0,142881.0,142881.0
14532.0,-2372.0,-200.0,862.0,142737.0,142737.0
14533.0,-2362.0,-214.0,874.0,142778.0,142778.0
14534.0,-2367.0,-196.0,858.0,142983.0,142983.0
14535.0,-2376.0,-214.0,872.0,143166.0,143166.0
14536.0,-2371.0,-212.0,872.0,142954.0,142954.0
14537.0,-2371.0,-210.0,862.0,142696.0,142696.0
14538.0,-2378.0,-198.0,874.0,142721.0,142721.0
14539.0,-2392.0,-204.0,880.0,143005.0,143005.0
14540.0,-2387.0,-204.0,860.0,143071.0,143071.0
14541.0,-2380.0,-204.0,876.0,142783.0,142783.0
14542.0,-2385.0,-208.0,862.0,142500.0,142500.0
14543.0,-2367.0,-216.0,870.0,142593.0,142593.0
14544.0,-2378.0,-204.0,882.0,142883.0,142883.0
14545.0,-2367.0,-202.0,868.0,142885.0,142885.0
14546.0,-2365.0,-212.0,892.0,142743.0,142743.0
14547.0,-2365.0,-210.0,872.0,142544.0,142544.0
14548.0,-2372.0,-204.0,884.0,142628.0,142628.0
14549.0,-2365.0,-204.0,876.0,142912.0,142912.0
14550.0,-2382.0,-210.0,872.0,143026.0,143026.0
14551.0,-2378.0,-202.0,868.0,142851.0,142851.0
14552.0,-2383.0,-194.0,884.0,142626.0,142626.0
14553.0,-2376.0,-206.0,862.0,142673.0,142673.0
14554.0,-2387.0,-202.0,876.0,142942.0,142942.0
14555.0,-2374.0,-214.0,878.0,143035.0,143035.0
14556.0,-2387.0,-208.0,870.0,142874.0,142874.0
14557.0,-2369.0,-212.0,868.0,142761.0,142761.0
14558.0,-2392.0,-206.0,860.0,142806.0,142806.0
14559.0,-2379.0,-208.0,874.0,142965.0,142965.0
14560.0,-2389.0,-204.0,860.0,143068.0,143068.0
14561.0,-2374.0,-194.0,876.0,142861.0,142861.0
14562.0,-2389.0,-206.0,866.0,142603.0,142603.0
14563.0,-2375.0,-208.0,880.0,142559.0,142559.0
14564.0,-2372.0,-208.0,874.0,142873.0,142873.0
14565.0,-2368.0,-202.0,882.0,143025.0,143025.0
14566.0,-2370.0,-212.0,878.0,142780.0,142780.0
14567.0,-2373.0,-210.0,866.0,142412.0,142412.0
14568.0,-2371.0,-198.0,878.0,142484.0,142484.0
14569.0,-2387.0,-210.0,868.0,142747.0,142747.0
14570.0,-2388.0,-214.0,874.0,142820.0,142820.0
14571.0,-2376.0,-212.0,852.0,142638.0,142638.0
14572.0,-2393.0,-202.0,870.0,142423.0,142423.0
14573.0,-2382.0,-214.0,868.0,142481.0,142481.0
14574.0,-2366.0,-206.0,874.0,142759.0,142759.0
14575.0,-2380.0,-210.0,868.0,142811.0,142811.0
14576.0,-2372.0,-206.0,878.0,142546.0,142546.0
14577.0,-2373.0,-208.0,886.0,142337.0,142337.0
14578.0,-2390.0,-198.0,882.0,142522.0,142522.0
14579.0,-2373.0,-192.0,870.0,142978.0,142978.0
14580.0,-2383.0,-196.0,884.0,143163.0,143163.0
14581.0,-2376.0,-202.0,876.0,143024.0,143024.0
14582.0,-2381.0,-208.0,864.0,142815.0,142815.0
14583.0,-2374.0,-192.0,878.0,142805.0,142805.0
14584.0,-2373.0,-202.0,870.0,143043.0,143043.0
14585.0,-2380.0,-208.0,882.0,143473.0,143473.0
14586.0,-2393.0,-204.0,878.0,143337.0,143337.0
14587.0,-2373.0,-204.0,872.0,142979.0,142979.0
14588.0,-2375.0,-200.0,872.0,143002.0,143002.0
14589.0,-2378.0,-204.0,880.0,143150.0,143150.0
14590.0,-2376.0,-215.0,882.0,143012.0,143012.0
14591.0,-2391.0,-198.0,878.0,142652.0,142652.0
14592.0,-2385.0,-210.0,872.0,142424.0,142424.0
14593.0,-2378.0,-216.0,852.0,142471.0,142471.0
14594.0,-2371.0,-202.0,868.0,142704.0,142704.0
14595.0,-2364.0,-214.0,874.0,142830.0,142830.0
14596.0,-2359.0,-221.0,870.0,142818.0,142818.0
14597.0,-2364.0,-216.0,878.0,142664.0,142664.0
14598.0,-2373.0,-219.0,864.0,142502.0,142502.0
14599.0,-2388.0,-200.0,876.0,142533.0,142533.0
14600.0,-2376.0,-208.0,874.0,142641.0,142641.0
14601.0,-2374.0,-198.0,862.0,142557.0,142557.0
14602.0,-2389.0,-210.0,864.0,142308.0,142308.0
14603.0,-2385.0,-198.0,864.0,142478.0,142478.0
14604.0,-2378.0,-208.0,870.0,142727.0,142727.0
14605.0,-2388.0,-200.0,876.0,142863.0,142863.0
14606.0,-2378.0,-204.0,872.0,142693.0,142693.0
14607.0,-2392.0,-204.0,854.0,142506.0,142506.0
14608.0,-2382.0,-198.0,874.0,142667.0,142667.0
14609.0,-2380.0,-202.0,876.0,142962.0,142962.0
14610.0,-2357.0,-200.0,864.0,143099.0,143099.0
14611.0,-2369.0,-190.0,886.0,142873.0,142873.0
14612.0,-2373.0,-204.0,870.0,142463.0,142463.0
14613.0,-2378.0,-196.0,884.0,142308.0,142308.0
14614.0,-2374.0,-200.0,882.0,142336.0,142336.0
14615.0,-2365.0,-204.0,864.0,142738.0,142738.0
14616.0,-2376.0,-194.0,868.0,143406.0,143406.0
14617.0,-2378.0,-196.0,870.0,143719.0,143719.0
14618.0,-2365.0,-198.0,872.0,144038.0,144038.0
14619.0,-2371.0,-202.0,870.0,145594.0,145594.0
14620.0,-2376.0,-202.0,858.0,148806.0,148806.0
14621.0,-2377.0,-194.0,868.0,151523.0,151523.0
14622.0,-2376.0,-196.0,868.0,153280.0,153280.0
14623.0,-2377.0,-204.0,858.0,153686.0,153686.0
14624.0,-2378.0,-198.0,850.0,150406.0,150406.0
14625.0,-2386.0,-202.0,856.0,147321.0,147321.0
14626.0,-2390.0,-200.0,862.0,145083.0,145083.0
14627.0,-2378.0,-196.0,860.0,143541.0,143541.0
14628.0,-2380.0,-198.0,872.0,142785.0,142785.0
14629.0,-2378.0,-206.0,856.0,142474.0,142474.0
14630.0,-2380.0,-210.0,866.0,142136.0,142136.0
14631.0,-2369.0,-198.0,876.0,141605.0,141605.0
14632.0,-2384.0,-212.0,868.0,141276.0,141276.0
14633.0,-2390.0,-204.0,878.0,141624.0,141624.0
14634.0,-2388.0,-204.0,872.0,142500.0,142500.0
14635.0,-2408.0,-204.0,882.0,143181.0,143181.0
14636.0,-2398.0,-196.0,866.0,143307.0,143307.0
14637.0,-2378.0,-198.0,848.0,143093.0,143093.0
14638.0,-2371.0,-208.0,866.0,143243.0,143243.0
14639.0,-2372.0,-198.0,870.0,143514.0,143514.0
14640.0,-2374.0,-194.0,876.0,143751.0,143751.0
14641.0,-2371.0,-200.0,852.0,143747.0,143747.0
14642.0,-2376.0,-192.0,854.0,143594.0,143594.0
14643.0,-2388.0,-192.0,852.0,143732.0,143732.0
14644.0,-2371.0,-182.0,846.0,143999.0,143999.0
14645.0,-2392.0,-188.0,862.0,144121.0,144121.0
14646.0,-2372.0,-190.0,862.0,144039.0,144039.0
14647.0,-2364.0,-188.0,848.0,143780.0,143780.0
14648.0,-2365.0,-198.0,866.0,143893.0,143893.0
14649.0,-2362.0,-196.0,862.0,144311.0,144311.0
14650.0,-2376.0,-202.0,856.0,144468.0,144468.0
14651.0,-2376.0,-194.0,880.0,144153.0,144153.0
14652.0,-2371.0,-202.0,858.0,143883.0,143883.0
14653.0,-2372.0,-200.0,860.0,144024.0,144024.0
14654.0,-2374.0,-202.0,854.0,144430.0,144430.0
14655.0,-2378.0,-210.0,868.0,144658.0,144658.0
14656.0,-2378.0,-204.0,880.0,144546.0,144546.0
14657.0,-2381.0,-194.0,864.0,144385.0,144385.0
14658.0,-2390.0,-204.0,844.0,144458.0,144458.0
14659.0,-2385.0,-204.0,842.0,144698.0,144698.0
14660.0,-2386.0,-196.0,856.0,144881.0,144881.0
14661.0,-2389.0,-194.0,856.0,144771.0,144771.0
14662.0,-2378.0,-192.0,854.0,144592.0,144592.0
14663.0,-2376.0,-206.0,844.0,144636.0,144636.0
14664.0,-2372.0,-196.0,870.0,144928.0,144928.0
14665.0,-2386.0,-196.0,858.0,145153.0,145153.0
14666.0,-2394.0,-192.0,874.0,145001.0,145001.0
14667.0,-2386.0,-194.0,868.0,144971.0,144971.0
14668.0,-2390.0,-192.0,882.0,145195.0,145195.0
14669.0,-2387.0,-202.0,874.0,145451.0,145451.0
14670.0,-2392.0,-182.0,868.0,145667.0,145667.0
14671.0,-2381.0,-198.0,882.0,145581.0,145581.0
14672.0,-2380.0,-198.0,880.0,145412.0,145412.0
